Total items in nomenclatures_v2: 458

[144] ID: 36e6cf5a-d1cc-42a4-afcf-7ac96dfb03f9 | code: V2-90242 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*14 (чорний)'
[145] ID: 06fcc594-af7d-4e8e-ad12-d19867bd390c | code: V2-90243 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*16 (чорний)'
[146] ID: 1097ea73-386a-480e-9d8c-c0b630299c36 | code: V2-90244 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*18 (чорний)'
[147] ID: 0ff8827b-160e-4492-b191-eea501e137a8 | code: V2-90245 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*25 (чорний)'
[148] ID: baca9d66-9880-4555-82d2-46efa3548ef1 | code: V2-90246 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*30 (чорний)'
[149] ID: 28577965-6a31-45ac-a74a-86d4de9a5946 | code: V2-90247 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт DIN912 М4*30 (чорний) неповна різьба'
[150] ID: 4683dc62-5766-45fe-b3c6-e42be7ff0442 | code: V2-90248 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2*4 (чорний)'
[151] ID: 01d2d565-b0bf-4a0f-aff5-81b56cbd0d9e | code: V2-90249 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2*5 (чорний)'
[152] ID: 597a6c03-d5a0-4b85-b893-389d05d0c8d5 | code: V2-90250 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2*6 (чорний)'
[153] ID: 5dded048-6eaa-4ffb-a235-8a497cd70663 | code: V2-90251 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2*7 (чорний)'
[154] ID: 095312bc-a161-4741-ae90-9aaebab033ed | code: V2-90252 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2*8 (чорний)'
[155] ID: 54ea0bae-e458-43c5-af84-fd5ac0ba7a64 | code: V2-90253 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М2,5*6 (чорний)'
[156] ID: bb87357b-9e60-4e89-849f-ec75423105ec | code: V2-90254 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*10 (чорний)'
[157] ID: dc17e696-0cf7-45f7-a3de-c97a3de3cec0 | code: V2-90255 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*11 (чорний)'
[158] ID: b9168482-d787-4602-a97d-2b7413cc231c | code: V2-90256 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*12 (чорний)'
[159] ID: b48f0af1-3349-4ea2-9b3f-93bd759b113d | code: V2-90257 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*13 (чорний)'
[160] ID: ac1e9786-2333-4c85-a0c8-bbb2e97f0eea | code: V2-90258 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*14 (чорний)'
[161] ID: 1fcb4de5-a150-4df0-9a30-050c7c30a252 | code: V2-90259 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*16 (чорний)'
[162] ID: 16941b12-cb21-450d-8a15-ba22c1e64298 | code: V2-90260 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*18 (чорний)'
[163] ID: 05bc693d-745c-488b-9269-ba24c262ca5a | code: V2-90261 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*20 (чорний)'
[164] ID: 2df69a65-a4f7-4a79-b148-03b1df286d8b | code: V2-90262 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*22 (чорний)'
[165] ID: a35a6e8b-145a-4fad-8527-54651d8e8aa0 | code: V2-90263 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*24 (чорний)'
[166] ID: 4520dca1-dc4b-4f91-8a41-4d5a0937e240 | code: V2-90264 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*25 (чорний)'
[167] ID: 06894f0c-5b7d-443e-95f6-681053f50b18 | code: V2-90265 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*30 (чорний)'
[168] ID: 28b4c622-61d6-4f55-bc93-f7b3edd66ba9 | code: V2-90266 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*30 (чорний) неповна різьба'
[169] ID: e705ffa8-5be2-415a-9d99-507c770303d1 | code: V2-90267 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*35 (чорний)'
[170] ID: 0e2153c6-4859-402c-be21-cc25b0454c13 | code: V2-90268 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*4 (чорний)'
[171] ID: bb91f7ee-2f14-4deb-97f1-305ee3b4861a | code: V2-90269 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*40 (чорний)'
[172] ID: 99613342-ab14-42e3-87d1-0c51b92689b0 | code: V2-90270 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*45 (чорний)'
[173] ID: 79bf0303-8386-4799-912c-2cc329022499 | code: V2-90271 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*6 (чорний)'
[174] ID: c81ab334-6d9e-4e78-9c72-8e7b2c19969b | code: V2-90272 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*8 (чорний)'
[175] ID: 630a9417-bb02-48fd-8fae-3ff6ee6e2d68 | code: V2-90273 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М3*9 (чорний)'
[176] ID: 52995e4a-a3d9-4e71-abbb-89219475ece3 | code: V2-90274 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М4*14 (чорний)'
[177] ID: c61fad11-f365-4f7d-99e8-d73b5ae27507 | code: V2-90275 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М4*16 (чорний)'
[178] ID: cd0e280a-77f0-4ba5-8896-7f620326ada5 | code: V2-90276 | group_id: 'grp_screws_black' | rule_type: 'screw_black' | name: 'Гвинт ISO7380 М4*20 (чорний)'
[179] ID: 058eb2cd-9981-414b-b72c-aed78bd111a3 | code: V2-90277 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7985 M2*4'
[180] ID: a054c340-cedf-4348-b425-489ca35ec9c2 | code: V2-90278 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7985 M3*45'
[181] ID: a7d85f29-2c7c-4925-8780-84f54563413b | code: V2-90279 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M2*4'
[182] ID: f5e93a21-ecc7-4203-a478-7540e5bce73b | code: V2-90280 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*10'
[183] ID: 286e8625-8b6e-4aff-9c60-7cd054444c54 | code: V2-90281 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*12'
[184] ID: 49d4f342-8e0d-4671-8639-eabaed484f25 | code: V2-90282 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*14'
[185] ID: 210de5cb-3197-4469-b9b4-59465ced9199 | code: V2-90283 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*16'
[186] ID: 8bc8a6b4-0915-417a-8db7-2d4a3c5e5fee | code: V2-90284 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*20'
[187] ID: e788a8cc-5505-4b25-bdfd-ccf3c817ddc0 | code: V2-90285 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*25'
[188] ID: 762d5e45-4c65-4fac-8a88-e92f34246d9a | code: V2-90286 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*30'
[189] ID: 1c732099-09e9-4e3a-9263-bf29500bc9b4 | code: V2-90287 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*35'
[190] ID: 5cd45db4-3b37-4eb9-99dc-6207b4717134 | code: V2-90288 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*6'
[191] ID: e6fb5902-6ae4-4252-981e-ced05a799ab9 | code: V2-90289 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN7991 M3*8'
[192] ID: 5de8b063-14d8-4c3c-a15a-98976e71a52e | code: V2-90290 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M2*4'
[193] ID: 60e7450a-bc8c-4704-a97b-7ed24747a499 | code: V2-90291 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M2*6'
[194] ID: e3b8df64-1309-42b7-b0bc-f94e90ecc745 | code: V2-90292 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*10'
[195] ID: 7875b857-6fcb-484a-a003-a4d78b996541 | code: V2-90293 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*12'
[196] ID: fdb658d9-7368-4544-a0c5-1e2101fbfc2d | code: V2-90294 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*14'
[197] ID: 595865d9-7d52-4bb1-b092-64df13efbf55 | code: V2-90295 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*16'
[198] ID: c7a518ac-03ab-4512-8f31-e78f7227e5df | code: V2-90296 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*18'
[199] ID: aa65e90e-11c0-48be-9882-f0346d8ca509 | code: V2-90297 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*20'
[200] ID: 1a43f3d2-d68c-4dec-9ee4-fbcd475b2017 | code: V2-90298 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*22'
[201] ID: 14382e08-1da3-4581-93d8-a38a99ba3ff4 | code: V2-90299 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*25'
[202] ID: 8ecd841c-afe0-4d8e-97d6-fa2ad73b1890 | code: V2-90300 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*30'
[203] ID: 1ed819cc-891e-472e-bb49-c20d7f62890e | code: V2-90301 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*35'
[204] ID: 3fbd827c-f295-4353-b44e-a9fe1d6c3088 | code: V2-90302 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*40'
[205] ID: 8219d3f2-e7f2-4aa4-9832-2f30ea246abe | code: V2-90303 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*45'
[206] ID: 798b66d8-ad35-4f5a-836f-f181563955d3 | code: V2-90304 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*50'
[207] ID: acee04c5-a035-4fe9-89d8-a6981edacc18 | code: V2-90305 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*50 (неповна різьба)'
[208] ID: 6fa7c6b9-d1a9-4c84-b16a-ea58a4db4c6a | code: V2-90306 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*6'
[209] ID: 7434861b-a533-4121-8a8c-6258b5ec18c0 | code: V2-90307 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*8'
[210] ID: 4261f683-7e6a-47a2-8c96-5cf894a9c1bc | code: V2-90308 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M3*9'
[211] ID: abcdbb83-d114-49d9-9518-2a488513d2af | code: V2-90309 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*10'
[212] ID: e54a4a50-2b69-445f-a108-00f471b352f6 | code: V2-90310 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*12'
[213] ID: 61368298-8a30-4796-bbb0-aeee3885c1ce | code: V2-90311 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*14'
[214] ID: 5c4f53be-0d5e-4616-85d2-467c328650df | code: V2-90312 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*16'
[215] ID: d204d88c-54f5-4426-aa89-0f88f8ad17dd | code: V2-90313 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*18'
[216] ID: a84b451c-f739-4389-b23f-087cdb52f3e9 | code: V2-90314 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*20'
[217] ID: d94d13b2-ff2e-466a-809b-f24fb53b9757 | code: V2-90315 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*25'
[218] ID: 28703934-1c56-4ce9-9850-8915e44f1dc9 | code: V2-90316 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*30'
[219] ID: 78d6c0cb-3832-4c6d-b137-4b2214ce95e8 | code: V2-90317 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*6'
[220] ID: d35c219e-68b1-4993-9b87-5ca62e82da2c | code: V2-90318 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M4*8'
[221] ID: afe8bae8-4dcd-4514-8dfd-0cc93025be66 | code: V2-90319 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*10'
[222] ID: 0531a3d5-5034-4557-88d4-608e0c649fd7 | code: V2-90320 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*12'
[223] ID: 76981f2c-4597-4a38-ae37-d28685e6e814 | code: V2-90321 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*14'
[224] ID: 23f86ed5-27a7-4c37-ad68-81ef6a65cbf0 | code: V2-90322 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*16'
[225] ID: ff441393-7bd7-4696-a669-9404b09452f1 | code: V2-90323 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*18'
[226] ID: a6db143a-e2d7-4e52-905e-3c324f8a5e41 | code: V2-90324 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*20'
[227] ID: 87cf3eb8-12d4-4f30-ba42-e059d915b0ab | code: V2-90325 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*22'
[228] ID: 20a32e34-4e55-42b6-8341-de204cbd6913 | code: V2-90326 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*30'
[229] ID: bd88c0c5-ffbb-4d5d-91ca-565b74139250 | code: V2-90327 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*40'
[230] ID: 1dde4db1-0772-4444-b945-421d41192845 | code: V2-90328 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*50'
[231] ID: b3499c12-a0a7-4b83-ade8-3390b28f17e1 | code: V2-90329 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*6'
[232] ID: 7c466d7e-772a-46ed-91ed-974925b54cb6 | code: V2-90330 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M5*8'
[233] ID: 8484e8b9-75ec-4743-8517-1be4598f9c20 | code: V2-90331 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*10'
[234] ID: f6732b9b-259b-400e-a43e-eb85bf4b3433 | code: V2-90332 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*12'
[235] ID: a5b0f929-cbf4-4106-8791-df4083e108e3 | code: V2-90333 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*14'
[236] ID: 620d32cc-d154-4ef9-adb0-a41602e1ab8b | code: V2-90334 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*16'
[237] ID: 164c33e2-f27c-49e7-854d-a5c86c4ff8a5 | code: V2-90335 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*18'
[238] ID: da0ef881-31a7-4ab8-94f9-909a51fd3831 | code: V2-90336 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*20'
[239] ID: 1fe5275d-d0e2-4575-a419-8b2440295139 | code: V2-90337 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*22'
[240] ID: aa96498b-995c-4574-96f6-605d6e7ef800 | code: V2-90338 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт DIN912 M6*8'
[241] ID: 5e2cd5e5-d861-42b3-ab53-b39587341a59 | code: V2-90339 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M2*4'
[242] ID: 3c0f6241-6ee7-4ec7-845c-b34412533fb1 | code: V2-90340 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M2,5*6'
[243] ID: d3283aec-1d67-47aa-a533-84ade205263e | code: V2-90341 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M2,5*8'
[244] ID: 2d79b229-c982-434c-bed4-fd014399f383 | code: V2-90342 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*10'
[245] ID: 49bdbd63-5dd5-4d0e-b201-631a9786d8d0 | code: V2-90343 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*11'
[246] ID: aa2945cb-6e50-4301-8b54-49036c741d93 | code: V2-90344 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*12'
[247] ID: 66fabfe5-40c0-41e9-ab62-1c671ad488bc | code: V2-90345 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*13'
[248] ID: d51c06fc-9b4a-4aa0-8d2e-a943f3e02e6c | code: V2-90346 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*14'
[249] ID: 076b9913-3813-499a-916a-d4938f9c11d2 | code: V2-90347 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*16'
[250] ID: 94c67792-f7f1-4dfc-a3da-2a05497c72c0 | code: V2-90348 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*18'
[251] ID: 022514cb-e8d1-4a4c-b341-7a28b83c3146 | code: V2-90349 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*20'
[252] ID: 82551d8a-5f60-4e53-929b-9f06bc8c677c | code: V2-90350 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*22'
[253] ID: 50e63438-9c91-475a-af63-15ac30ff609a | code: V2-2222222290826 | group_id: 'grp_production_frames' | rule_type: 'full_frame' | name: 'Комплект карбонової рами (RND230) Рама JET 13"'
[254] ID: edf5f6be-edb5-43c8-b1af-e0527e81332e | code: V2-90351 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*24'
[255] ID: 5b1d6017-c631-454e-810c-f07078d1744d | code: V2-90352 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*25'
[256] ID: 21017829-386a-4aa0-8893-33e1c8ed520a | code: V2-90353 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*30'
[257] ID: f8b762f4-dc6b-48ec-bfe1-aa65a3c8e0bd | code: V2-90354 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*35'
[258] ID: 8b0042c4-96c3-477f-a216-33a23ace88ad | code: V2-90355 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*4'
[259] ID: 5669b02e-23b1-4882-8d2c-77b427c655ff | code: V2-90356 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*40'
[260] ID: 321cafc6-241d-447d-ab3a-89afa1e7a66e | code: V2-90357 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*45'
[261] ID: d4a3e758-96f4-406e-9d61-b5218cbb92fd | code: V2-90358 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*50'
[262] ID: 25cd6831-6d3a-4e05-afb5-f3762a4c8d84 | code: V2-90359 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*6'
[263] ID: b5c41a1c-fb7d-4a5a-9f07-4f82340871aa | code: V2-90360 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*8'
[264] ID: c4de3b6d-5e99-447a-8293-61fca50fa466 | code: V2-90361 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M3*9'
[265] ID: bf123d5c-0137-42db-8f4f-1928a42aabba | code: V2-90362 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*10'
[266] ID: 1a403028-09ba-4a9a-8433-b603f3db5629 | code: V2-90363 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*12'
[267] ID: 7a1e462b-d77c-4ca0-b74f-99546c8c6675 | code: V2-90364 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*14'
[268] ID: b1bd208b-1c62-4a61-b28d-ba75d3aef93c | code: V2-90365 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*16'
[269] ID: 66a7dbac-d1f8-4538-a474-a2eb444e31e7 | code: V2-90366 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*18'
[270] ID: eab89612-43ea-4708-b614-5bebf534923b | code: V2-90367 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*20'
[271] ID: 7ee3688b-ed10-41eb-bac1-850931bd0bc2 | code: V2-90368 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*22'
[272] ID: 7ef18fa8-7436-4521-958a-26adb3781e1e | code: V2-90369 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*25'
[273] ID: 9c1fced1-0edf-47b2-89ef-8aa103d30190 | code: V2-90370 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*30'
[274] ID: a16f4c8b-fae2-4b69-903a-01552c936a4f | code: V2-90371 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*35'
[275] ID: fa7af3b0-b1b1-456a-aa3b-7c7a8fc9d288 | code: V2-90372 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*40'
[276] ID: c6d85043-4e54-42fd-a301-929540a2d5e3 | code: V2-90373 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*45'
[277] ID: 0b772175-52dd-4a5a-93f1-95e9e0bcbe28 | code: V2-90374 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*50'
[278] ID: 49fde0f0-3e8b-4ba5-a630-3b25c080bc14 | code: V2-90375 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M4*8'
[279] ID: e2087bba-16e5-46dc-956f-4e447dfdef29 | code: V2-90376 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*10'
[280] ID: b6ce6d98-d1e7-4891-a3bc-8869a2b5fdd7 | code: V2-90377 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*12'
[281] ID: e397e7af-4bba-48b0-85d6-a83ef6c23551 | code: V2-90378 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*14'
[282] ID: 7a2229f6-3637-4692-b459-49fc9b7bd281 | code: V2-90379 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*16'
[283] ID: 34e4a3b3-7545-4649-b973-ef7a8677f4c5 | code: V2-90380 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*18'
[284] ID: e3b6f2c9-599b-4a3c-ac2d-d87ff9cf6c79 | code: V2-90381 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*20'
[285] ID: 7b245452-c374-4293-b6f3-dbea99d27e61 | code: V2-90382 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*25'
[286] ID: 99b6c3f1-c9ed-4e5f-8fe9-f0d3a64e968e | code: V2-90383 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*35'
[287] ID: 451c9802-a11c-4cc2-aabc-da61199e4f28 | code: V2-90384 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*45'
[288] ID: cc6ffc57-be13-4ba5-a787-b718ebf6a3a7 | code: V2-90385 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*6'
[289] ID: 14ff8177-153b-4e1e-b0b5-70c72dc859c9 | code: V2-90386 | group_id: 'grp_screws_silver' | rule_type: 'screw_silver' | name: 'Гвинт ISO7380 M5*8'
